"Date","Adj.Close"
2015-01-02,32.076732635498
2015-01-05,31.4622974395752
2015-01-06,31.2062797546387
2015-01-07,31.9743194580078
2015-01-08,32.490291595459
2015-01-09,31.4268360137939
2015-01-12,31.6001415252686
2015-01-13,31.8522243499756
2015-01-14,31.6749782562256
2015-01-15,31.3441333770752
2015-01-16,31.7498168945312
2015-01-20,31.9900817871094
2015-01-21,32.0176467895508
2015-01-22,32.5887565612793
2015-01-23,34.7471542358398
2015-01-26,34.7077865600586
2015-01-27,34.7944221496582
2015-01-28,34.4911499023438
2015-01-29,35.0740852355957
2015-01-30,34.4754028320312
2015-02-02,34.6565742492676
2015-02-03,34.9807281494141
2015-02-04,35.0637359619141
2015-02-05,35.4353370666504
2015-02-06,35.1823196411133
2015-02-09,35.1111946105957
2015-02-10,36.0441017150879
2015-02-11,35.8899192810059
2015-02-12,36.3010520935059
2015-02-13,36.2022171020508
2015-02-17,36.3801040649414
2015-02-18,36.7635536193848
2015-02-19,36.8307571411133
2015-02-20,36.9651679992676
2015-02-23,36.9928359985352
2015-02-24,36.9414329528809
2015-02-25,37.2616424560547
2015-02-26,37.3762893676758
2015-02-27,36.9572601318359
2015-03-02,37.2497940063477
2015-03-03,37.1588745117188
2015-03-04,36.7872772216797
2015-03-05,37.0126037597656
2015-03-06,36.4552192687988
2015-03-09,36.7793731689453
2015-03-10,36.4393997192383
2015-03-11,36.1389579772949
2015-03-12,36.9137725830078
2015-03-13,36.8782043457031
2015-03-16,37.178638458252
2015-03-17,37.3130340576172
2015-03-18,37.88623046875
2015-03-19,38.6452178955078
2015-03-20,38.5266265869141
2015-03-23,38.4910507202148
2015-03-24,38.7084732055664
2015-03-25,37.8585624694824
2015-03-26,37.5857925415039
2015-03-27,37.5818519592285
2015-03-30,37.941577911377
2015-03-31,37.4355850219727
2015-04-01,36.7714538574219
2015-04-02,37.3130340576172
2015-04-06,37.3644218444824
2015-04-07,37.1865348815918
2015-04-08,37.6450996398926
2015-04-09,37.917839050293
2015-04-10,38.0838851928711
2015-04-13,38.3447761535645
2015-04-14,38.1866645812988
2015-04-15,38.0601615905762
2015-04-16,38.1471366882324
2015-04-17,37.6490478515625
2015-04-20,37.9257736206055
2015-04-21,38.242000579834
2015-04-22,38.2182960510254
2015-04-23,39.0800628662109
2015-04-24,40.9854469299316
2015-04-27,40.2185440063477
2015-04-28,40.0129737854004
2015-04-29,40.044605255127
2015-04-30,39.1986465454102
2015-05-01,39.7599830627441
2015-05-04,39.8864822387695
2015-05-05,39.1885261535645
2015-05-06,38.8078346252441
2015-05-07,39.1409454345703
2015-05-08,39.4819869995117
2015-05-11,39.2599067687988
2015-05-12,39.426456451416
2015-05-13,39.3312911987305
2015-05-14,40.1006317138672
2015-05-15,40.2909889221191
2015-05-18,40.5923614501953
2015-05-19,40.7827186584473
2015-05-20,40.4734039306641
2015-05-21,40.7113342285156
2015-05-22,40.8303070068359
2015-05-26,40.3227005004883
2015-05-27,40.9175491333008
2015-05-28,41.0920448303223
2015-05-29,41.2110137939453
2015-06-01,41.417236328125
2015-06-02,41.0285873413086
2015-06-03,41.3379135131836
2015-06-04,41.0206527709961
2015-06-05,41.3934211730957
2015-06-08,40.8699645996094
2015-06-09,40.8778953552246
2015-06-10,41.7899932861328
2015-06-11,41.6313781738281
2015-06-12,41.7424049377441
2015-06-15,41.4568939208984
2015-06-16,42.012077331543
2015-06-17,42.2262229919434
2015-06-18,42.9162483215332
2015-06-19,42.7734832763672
2015-06-22,42.749698638916
2015-06-23,42.9241714477539
2015-06-24,42.5989837646484
2015-06-25,42.8845062255859
2015-06-26,43.3207359313965
2015-06-29,42.4720726013184
2015-06-30,42.5275917053223
2015-07-01,42.7417488098145
2015-07-02,43.0193519592285
2015-07-06,43.0748672485352
2015-07-07,43.1303901672363
2015-07-08,42.3451881408691
2015-07-09,42.8686447143555
2015-07-10,43.2810821533203
2015-07-13,44.177318572998
2015-07-14,44.2169647216797
2015-07-15,43.8917846679688
2015-07-16,44.2090377807617
2015-07-17,44.1693725585938
2015-07-20,44.5818061828613
2015-07-21,44.5738830566406
2015-07-22,44.9625091552734
2015-07-23,44.8594093322754
2015-07-24,45.438404083252
2015-07-27,45.1925163269043
2015-07-28,45.3194198608398
2015-07-29,45.6128807067871
2015-07-30,46.0490913391113
2015-07-31,45.9459953308105
2015-08-03,46.152214050293
2015-08-04,46.6850700378418
2015-08-05,46.9316253662109
2015-08-06,45.5159530639648
2015-08-07,45.4920997619629
2015-08-10,44.7524528503418
2015-08-11,44.8160705566406
2015-08-12,44.8399429321289
2015-08-13,45.2137298583984
2015-08-14,45.4125556945801
2015-08-17,45.921558380127
2015-08-18,45.9931488037109
2015-08-19,45.8022727966309
2015-08-20,44.3865966796875
2015-08-21,42.0245132446289
2015-08-24,40.0362281799316
2015-08-25,40.6327133178711
2015-08-26,42.9152717590332
2015-08-27,44.4979362487793
2015-08-28,44.2434463500977
2015-08-31,43.5117645263672
2015-09-01,42.549430847168
2015-09-02,43.9491729736328
2015-09-03,43.495849609375
2015-09-04,43.1697769165039
2015-09-08,43.9094161987305
2015-09-09,43.495849609375
2015-09-10,44.0366630554199
2015-09-11,44.9592323303223
2015-09-14,44.7683601379395
2015-09-15,45.2614593505859
2015-09-16,45.5398139953613
2015-09-17,45.555736541748
2015-09-18,45.2057876586914
2015-09-21,45.7625045776367
2015-09-22,45.4284744262695
2015-09-23,45.9613304138184
2015-09-24,46.4226150512695
2015-09-25,46.1203994750977
2015-09-28,44.3547973632812
2015-09-29,44.3150177001953
2015-09-30,45.2057876586914
2015-10-01,45.7147750854492
2015-10-02,46.1919746398926
2015-10-05,46.9554786682129
2015-10-06,46.6771125793457
2015-10-07,46.7486915588379
2015-10-08,47.2895088195801
